UserId,UserAvgRating,UserVisitCount,UserUniqueAttractions,UserPreferredMode,UserPreferredType
30698,3.0,1,1,Couples,Beach
30700,5.0,1,1,Couples,Wildlife
30701,5.0,2,2,Friends,Landmark
30702,4.5,2,1,Couples,Wildlife
30703,4.0,1,1,Couples,Water Park
30704,4.285714285714286,7,4,Family,Temple
30708,4.0,1,1,Family,Temple
30710,2.0,1,1,Couples,Temple
30714,5.0,1,1,Couples,Beach
30717,5.0,1,1,Friends,Temple
30719,5.0,1,1,Friends,Wildlife
30722,4.0,1,1,Family,Wildlife
30723,4.5,2,2,Couples,Water Park
30725,4.0,1,1,Couples,Wildlife
30728,4.0,1,1,Couples,Temple
30735,4.0,1,1,Couples,Waterfall
30738,3.5,2,2,Solo,Waterfall
30744,4.0,1,1,Friends,Waterfall
30745,4.0,3,3,Family,Water Park
30747,4.0,1,1,Couples,Wildlife
30748,4.666666666666667,3,2,Family,Water Park
30749,3.0,1,1,Family,Beach
30751,5.0,1,1,Friends,Water Park
30753,5.0,2,1,Couples,Volcano
30756,1.0,1,1,Couples,Wildlife
30759,3.3333333333333335,3,2,Friends,Wildlife
30762,5.0,4,3,Couples,Water Park
30767,4.0,1,1,Friends,Landmark
30768,4.0,1,1,Friends,Beach
30769,4.0,4,4,Couples,Beach
30770,5.0,1,1,Couples,Beach
30775,4.5,2,2,Couples,Temple
30776,3.0,1,1,Friends,Wildlife
30777,4.0,1,1,Family,Water Park
30778,4.0,1,1,Friends,Water Park
30781,5.0,2,1,Friends,Wildlife
30787,5.0,1,1,Family,Water Park
30791,5.0,1,1,Solo,Wildlife
30792,5.0,1,1,Family,Water Park
30793,3.3333333333333335,3,2,Family,Beach
30798,4.0,1,1,Friends,Temple
30802,5.0,1,1,Family,Temple
30803,5.0,1,1,Couples,Water Park
30806,3.5,2,2,Family,Landmark
30810,3.6,5,2,Family,Landmark
30811,5.0,1,1,Friends,Wildlife
30813,5.0,1,1,Couples,Beach
30814,4.5,2,2,Solo,Landmark
30817,4.0,2,1,Couples,Beach
30818,5.0,1,1,Couples,Water Park
30819,5.0,1,1,Family,Water Park
30820,4.0,1,1,Family,Temple
30821,4.4,5,4,Couples,Wildlife
30823,3.0,1,1,Friends,Temple
30826,3.75,4,4,Couples,Temple
30827,2.0,1,1,Solo,Wildlife
30829,5.0,1,1,Friends,Water Park
30833,5.0,1,1,Family,Water Park
30838,5.0,1,1,Family,Water Park
30839,4.0,1,1,Couples,Wildlife
30840,5.0,1,1,Family,Landmark
30843,5.0,1,1,Couples,Temple
30846,5.0,2,2,Family,Waterfall
30847,5.0,1,1,Solo,Wildlife
30854,5.0,1,1,Family,Beach
30855,5.0,1,1,Family,Wildlife
30857,3.2,5,1,Solo,Volcano
30860,4.0,1,1,Couples,Beach
30865,3.0,2,2,Family,Beach
30867,5.0,1,1,Couples,Beach
30869,4.5,2,2,Couples,Landmark
30871,4.0,2,1,Couples,Street/Area
30873,4.0,2,1,Solo,Wildlife
30878,1.0,1,1,Solo,Wildlife
30879,5.0,1,1,Solo,National Park
30882,5.0,1,1,Family,Wildlife
30884,5.0,1,1,Friends,Beach
30888,5.0,2,1,Friends,Temple
30889,5.0,1,1,Couples,Wildlife
30893,5.0,1,1,Solo,Landmark
30895,4.0,1,1,Family,Wildlife
30896,3.3333333333333335,3,3,Couples,Beach
30897,5.0,2,1,Couples,Water Park
30898,3.0,2,1,Friends,Beach
30902,2.0,1,1,Couples,Wildlife
30903,5.0,1,1,Friends,Landmark
30905,5.0,1,1,Couples,Wildlife
30906,5.0,1,1,Couples,Museum
30908,4.0,1,1,Family,Temple
30909,5.0,1,1,Family,National Park
30912,4.0,1,1,Couples,Landmark
30916,4.0,1,1,Family,Museum
30917,4.5,8,5,Couples,Beach
30920,4.0,1,1,Couples,Wildlife
30924,4.0,1,1,Friends,Beach
30925,5.0,1,1,Couples,Water Park
30928,4.0,1,1,Family,Landmark
30932,1.0,1,1,Family,Street/Area
30934,4.0,2,1,Friends,Landmark
30936,5.0,1,1,Business,Temple
30937,4.333333333333333,3,1,Couples,Volcano
30938,2.0,1,1,Couples,Beach
30939,4.0,1,1,Couples,Temple
30940,3.0,1,1,Friends,Beach
30943,4.0,1,1,Solo,Wildlife
30945,4.0,1,1,Friends,Wildlife
30946,3.0,1,1,Couples,Waterfall
30947,3.0,1,1,Solo,Landmark
30948,5.0,1,1,Friends,Temple
30953,5.0,1,1,Friends,Temple
30956,5.0,2,2,Couples,Landmark
30959,5.0,1,1,Family,Wildlife
30961,5.0,1,1,Couples,Beach
30965,4.0,1,1,Couples,Wildlife
30969,5.0,1,1,Couples,Volcano
30970,3.0,2,2,Family,Landmark
30971,4.0,1,1,Friends,National Park
30974,5.0,1,1,Family,Temple
30978,5.0,1,1,Friends,Volcano
30985,5.0,1,1,Family,Wildlife
30988,5.0,1,1,Couples,Beach
30989,4.333333333333333,3,2,Solo,Temple
30990,3.0,2,2,Family,Landmark
30991,5.0,1,1,Family,Temple
30994,4.0,1,1,Family,Wildlife
30995,3.0,1,1,Couples,Temple
30996,5.0,1,1,Couples,Wildlife
30999,4.0,1,1,Couples,Wildlife
31001,4.0,2,2,Friends,Temple
31002,4.0,1,1,Friends,Wildlife
31004,3.0,1,1,Couples,Beach
31006,5.0,1,1,Family,Temple
31011,5.0,1,1,Family,Wildlife
31019,3.0,2,1,Family,Wildlife
31020,5.0,1,1,Friends,Water Park
31022,3.0,1,1,Family,Landmark
31025,5.0,1,1,Couples,Wildlife
31028,5.0,6,1,Business,Street/Area
31036,4.0,2,2,Couples,Beach
31038,5.0,2,2,Couples,Waterfall
31048,3.0,1,1,Family,Water Park
31050,5.0,1,1,Family,Museum
31052,4.0,1,1,Family,Temple
31054,3.0,1,1,Couples,Temple
31055,5.0,1,1,Friends,Wildlife
31057,5.0,2,2,Couples,Temple
31058,3.6666666666666665,3,2,Friends,Landmark
31060,5.0,1,1,Couples,Volcano
31061,3.0,1,1,Solo,Temple
31062,2.0,1,1,Couples,Palace
31063,3.6666666666666665,3,3,Couples,Beach
31064,4.0,1,1,Family,Water Park
31067,4.0,1,1,Couples,Wildlife
31070,4.0,1,1,Family,Wildlife
31071,5.0,1,1,Friends,Wildlife
31073,4.0,1,1,Couples,Beach
31074,4.0,1,1,Family,Temple
31075,4.0,1,1,Couples,Landmark
31076,4.0,1,1,Solo,Temple
31077,5.0,1,1,Friends,Water Park
31082,4.0,4,2,Business,Museum
31084,5.0,2,2,Couples,Beach
31085,4.0,2,2,Couples,Beach
31089,5.0,3,2,Couples,Cultural Show
31090,4.0,1,1,Friends,Wildlife
31091,5.0,1,1,Family,Beach
31093,3.0,1,1,Couples,Beach
31097,5.0,1,1,Family,Water Park
31098,3.0,1,1,Friends,Cave
31100,2.5,2,1,Couples,Wildlife
31101,3.5,4,3,Couples,Wildlife
31102,4.0,2,2,Couples,Temple
31105,4.0,1,1,Couples,Wildlife
31107,3.6666666666666665,3,2,Friends,Beach
31109,3.0,1,1,Friends,Landmark
31110,5.0,2,2,Couples,Beach
31111,5.0,1,1,Solo,Beach
31114,5.0,1,1,Family,Water Park
31115,4.0,1,1,Couples,Wildlife
31121,3.0,1,1,Couples,Beach
31122,3.5,2,2,Family,Beach
31123,4.0,1,1,Couples,Beach
31124,3.0,1,1,Family,Landmark
31125,5.0,1,1,Couples,Volcano
31128,5.0,1,1,Couples,Landmark
31132,5.0,1,1,Family,Wildlife
31136,4.0,1,1,Couples,Temple
31139,4.0,1,1,Couples,Landmark
31140,3.5,2,1,Couples,Museum
31141,4.0,1,1,Couples,Landmark
31142,3.5,2,2,Friends,Beach
31143,3.0,1,1,Solo,Landmark
31144,5.0,2,2,Family,Temple
31145,4.0,2,1,Couples,Beach
31148,3.0,1,1,Solo,Wildlife
31152,3.3333333333333335,6,2,Solo,Temple
31159,3.4285714285714284,7,3,Couples,Temple
31164,5.0,1,1,Couples,Wildlife
31168,2.0,1,1,Friends,Waterfall
31169,5.0,1,1,Couples,Landmark
31170,4.0,1,1,Couples,Wildlife
31171,5.0,1,1,Couples,National Park
31172,4.0,1,1,Family,Beach
31173,4.0,1,1,Friends,Wildlife
31176,5.0,1,1,Family,Wildlife
31179,5.0,1,1,Family,Water Park
31183,4.2,5,4,Couples,Wildlife
31184,4.0,2,1,Family,Water Park
31187,5.0,1,1,Family,Wildlife
31190,4.0,1,1,Couples,Beach
31193,4.0,1,1,Business,Beach
31197,5.0,1,1,Couples,Wildlife
31200,4.0,2,2,Couples,Water Park
31202,5.0,2,1,Family,Water Park
31203,4.5,2,2,Friends,Temple
31204,4.333333333333333,3,3,Family,Beach
31206,4.5,2,2,Friends,Landmark
31214,5.0,2,1,Solo,Wildlife
31215,4.0,1,1,Couples,Wildlife
31216,5.0,1,1,Couples,Wildlife
31218,5.0,1,1,Family,Wildlife
31221,5.0,1,1,Couples,Water Park
31223,3.0,1,1,Friends,Beach
31224,5.0,2,1,Couples,Temple
31225,5.0,3,2,Family,Wildlife
31229,2.0,1,1,Couples,Palace
31234,5.0,1,1,Family,Beach
31235,5.0,1,1,Friends,Wildlife
31236,3.0,2,1,Couples,Landmark
31237,3.0,1,1,Business,Beach
31239,5.0,1,1,Friends,National Park
31242,5.0,1,1,Family,Volcano
31243,5.0,1,1,Family,Wildlife
31244,4.428571428571429,7,3,Family,Museum
31245,4.5,6,5,Solo,Temple
31248,5.0,1,1,Solo,National Park
31250,5.0,1,1,Solo,Street/Area
31253,4.5,2,2,Family,Beach
31256,5.0,2,2,Couples,Landmark
31257,4.5,2,2,Couples,Temple
31258,3.5,2,2,Couples,Landmark
31264,5.0,1,1,Family,Volcano
31265,4.0,2,1,Friends,Beach
31269,2.0,1,1,Solo,Palace
31275,4.0,1,1,Couples,Wildlife
31277,5.0,1,1,Couples,Beach
31279,2.0,2,1,Couples,Beach
31280,5.0,2,1,Friends,Wildlife
31281,5.0,3,2,Friends,Beach
31282,2.0,1,1,Family,Street/Area
31289,4.5,2,2,Couples,Beach
31291,5.0,2,2,Family,Beach
31294,3.0,1,1,Couples,Beach
31295,3.0,2,1,Couples,Wildlife
31296,3.5,2,1,Business,Volcano
31298,3.6666666666666665,3,3,Family,Beach
31299,5.0,1,1,Couples,Landmark
31304,5.0,1,1,Friends,Temple
31309,4.0,1,1,Friends,Museum
31312,4.0,1,1,Family,Wildlife
31313,5.0,2,2,Friends,Waterfall
31314,5.0,1,1,Family,Water Park
31318,5.0,1,1,Family,Waterfall
31320,5.0,3,3,Couples,Beach
31326,4.0,2,2,Family,Beach
31327,4.0,2,2,Family,Beach
31329,5.0,1,1,Couples,Landmark
31330,5.0,2,2,Family,Beach
31331,5.0,1,1,Couples,Wildlife
31334,5.0,1,1,Couples,Waterfall
31335,4.0,1,1,Couples,Beach
31343,5.0,1,1,Family,Water Park
31348,5.0,1,1,Solo,Wildlife
31350,4.0,1,1,Friends,Beach
31354,5.0,4,4,Couples,Temple
31356,5.0,1,1,Friends,Wildlife
31359,5.0,1,1,Couples,Landmark
31363,4.0,1,1,Family,Wildlife
31364,4.0,1,1,Friends,Beach
31367,4.0,1,1,Family,Beach
31369,5.0,1,1,Family,Water Park
31370,2.0,1,1,Family,Beach
31371,4.0,1,1,Couples,Wildlife
31372,4.0,1,1,Couples,Wildlife
31373,4.0,2,1,Couples,Beach
31374,3.5,2,1,Family,Water Park
31376,5.0,2,1,Couples,Museum
31378,5.0,1,1,Family,Temple
31381,4.0,1,1,Couples,Beach
31384,5.0,1,1,Friends,Museum
31390,5.0,1,1,Couples,Wildlife
31394,5.0,2,1,Friends,Cave
31396,3.0,1,1,Friends,Landmark
31398,4.5,2,2,Solo,Landmark
31402,5.0,1,1,Family,Water Park
31403,5.0,1,1,Friends,Temple
31408,4.0,2,2,Family,Beach
31410,3.0,1,1,Solo,Landmark
31416,4.333333333333333,3,1,Family,Palace
31417,4.0,2,2,Couples,Beach
31421,4.5,2,1,Couples,Museum
31423,3.0,1,1,Couples,Waterfall
31424,3.0,1,1,Solo,Temple
31426,3.0,1,1,Family,Temple
31427,4.0,1,1,Family,Wildlife
31428,5.0,1,1,Couples,Water Park
31429,4.5,2,1,Couples,Street/Area
31432,3.0,1,1,Friends,Street/Area
31433,4.0,1,1,Couples,Temple
31434,4.0,2,1,Couples,Cultural Show
31435,1.0,1,1,Couples,Beach
31436,5.0,1,1,Couples,Wildlife
31438,3.0,1,1,Friends,Landmark
31440,5.0,1,1,Couples,Water Park
31441,5.0,1,1,Friends,Beach
31443,4.5,2,2,Family,Beach
31447,4.0,1,1,Couples,Temple
31450,5.0,2,2,Solo,Waterfall
31451,1.0,1,1,Couples,Water Park
31454,5.0,1,1,Family,Water Park
31463,5.0,1,1,Couples,Waterfall
31470,5.0,2,1,Couples,Wildlife
31472,4.0,1,1,Couples,Temple
31474,5.0,1,1,Friends,Temple
31477,1.0,1,1,Couples,Beach
31478,4.0,2,2,Family,Beach
31483,3.4,5,2,Friends,Cultural Show
31484,5.0,1,1,Couples,Water Park
31485,5.0,1,1,Couples,Beach
31489,3.0,1,1,Friends,Landmark
31490,5.0,2,1,Family,Volcano
31492,5.0,1,1,Solo,Beach
31496,4.4,5,2,Couples,Museum
31497,4.0,1,1,Couples,Water Park
31499,5.0,1,1,Friends,National Park
31501,4.5,2,2,Family,Beach
31503,5.0,1,1,Couples,Temple
31507,3.0,1,1,Couples,Beach
31508,5.0,3,3,Couples,Beach
31514,4.5,2,2,Family,Landmark
31517,5.0,1,1,Friends,Wildlife
31521,3.0,1,1,Couples,Wildlife
31522,4.0,2,2,Couples,Waterfall
31523,4.0,1,1,Couples,Wildlife
31524,4.0,1,1,Family,Landmark
31525,5.0,1,1,Couples,Temple
31526,1.0,1,1,Friends,Temple
31527,5.0,1,1,Family,Landmark
31532,1.0,1,1,Family,Wildlife
31534,5.0,2,1,Friends,Village
31536,4.0,1,1,Family,Temple
31540,5.0,1,1,Couples,Wildlife
31543,5.0,2,2,Friends,Landmark
31548,3.3333333333333335,3,2,Family,Water Park
31551,1.0,1,1,Couples,Palace
31554,5.0,1,1,Couples,Wildlife
31555,3.0,1,1,Family,Beach
31557,5.0,1,1,Solo,Wildlife
31559,3.0,2,2,Solo,Beach
31567,5.0,2,1,Solo,Palace
31570,5.0,1,1,Solo,Palace
31572,4.0,1,1,Couples,Temple
31573,4.0,1,1,Family,Beach
31574,4.5,2,1,Family,Volcano
31575,5.0,1,1,Friends,Temple
31576,4.0,2,2,Family,Beach
31578,4.0,1,1,Family,Beach
31581,5.0,3,3,Family,Temple
31585,5.0,1,1,Friends,Temple
31586,4.0,1,1,Couples,Wildlife
31587,3.1666666666666665,6,1,Couples,Volcano
31588,3.0,1,1,Friends,Volcano
31592,2.0,1,1,Friends,Temple
31593,4.0,2,1,Friends,Wildlife
31598,4.0,1,1,Friends,Wildlife
31603,4.0,1,1,Family,Waterfall
31607,5.0,1,1,Couples,Water Park
31613,5.0,1,1,Family,Water Park
31616,5.0,1,1,Business,Temple
31617,4.0,1,1,Couples,Beach
31619,5.0,1,1,Couples,Wildlife
31620,3.0,1,1,Family,Beach
31621,4.333333333333333,3,2,Family,Wildlife
31624,3.0,1,1,Couples,Beach
31628,5.0,2,2,Friends,Beach
31629,4.5,4,1,Solo,Landmark
31632,5.0,1,1,Couples,Water Park
31633,4.0,1,1,Couples,Wildlife
31634,3.5,2,2,Friends,Beach
31635,5.0,1,1,Friends,Wildlife
31636,4.0,4,4,Couples,Beach
31648,4.0,1,1,Couples,Museum
31650,2.0,1,1,Friends,Wildlife
31651,3.0,1,1,Couples,Beach
31653,4.0,1,1,Couples,Landmark
31655,5.0,1,1,Couples,Beach
31673,4.0,1,1,Friends,Wildlife
31675,5.0,1,1,Family,Wildlife
31676,5.0,1,1,Family,Water Park
31678,5.0,3,2,Couples,Water Park
31681,2.0,2,1,Family,Water Park
31684,3.5,2,2,Couples,Beach
31688,4.0,1,1,Solo,Cave
31693,5.0,1,1,Family,Landmark
31694,5.0,1,1,Family,Beach
31699,5.0,1,1,Family,Beach
31700,4.0,1,1,Couples,Wildlife
31701,4.5,2,2,Friends,Landmark
31703,4.5,2,2,Couples,Landmark
31705,3.0,1,1,Couples,Street/Area
31707,4.5,2,2,Family,Beach
31709,5.0,1,1,Family,Beach
31710,3.0,1,1,Friends,Palace
31713,4.666666666666667,3,2,Couples,Beach
31719,5.0,1,1,Couples,Beach
31724,5.0,2,2,Family,Landmark
31726,4.0,2,2,Family,Beach
31729,2.5,2,2,Couples,Landmark
31739,5.0,1,1,Family,Water Park
31740,5.0,1,1,Couples,Beach
31741,4.0,1,1,Solo,Beach
31742,5.0,1,1,Couples,Beach
31743,5.0,1,1,Solo,Palace
31744,5.0,1,1,Family,Water Park
31747,4.0,2,2,Family,Beach
31750,5.0,1,1,Family,Water Park
31752,3.0,1,1,Couples,Landmark
31753,4.0,1,1,Friends,Landmark
31754,5.0,1,1,Solo,Wildlife
31755,5.0,1,1,Couples,Temple
31762,4.0,1,1,Friends,Water Park
31765,5.0,1,1,Family,Water Park
31766,4.0,1,1,Couples,Waterfall
31767,4.0,1,1,Friends,Beach
31769,4.0,2,1,Solo,Landmark
31770,5.0,1,1,Family,Water Park
31771,5.0,1,1,Solo,Landmark
31775,4.0,1,1,Friends,Wildlife
31780,2.6666666666666665,3,1,Friends,Museum
31784,4.0,1,1,Couples,Wildlife
31785,4.5,4,4,Family,Beach
31786,5.0,1,1,Family,Wildlife
31787,4.0,1,1,Family,Street/Area
31795,3.0,1,1,Solo,Wildlife
31796,4.0,1,1,Couples,Beach
31797,5.0,1,1,Couples,Wildlife
31799,4.0,1,1,Couples,Beach
31801,4.0,1,1,Couples,Beach
31806,4.75,4,4,Couples,Landmark
31807,4.0,1,1,Friends,Wildlife
31809,4.0,1,1,Family,Wildlife
31810,4.0,1,1,Couples,Temple
31813,4.0,1,1,Couples,Wildlife
31815,5.0,1,1,Friends,Wildlife
31816,4.0,1,1,Couples,Wildlife
31819,4.4,5,1,Family,Palace
31823,5.0,1,1,Family,Water Park
31826,4.0,3,3,Family,Beach
31832,3.0,1,1,Friends,Temple
31833,5.0,1,1,Friends,Temple
31834,5.0,1,1,Couples,Wildlife
31836,4.0,1,1,Family,Wildlife
31837,5.0,2,1,Family,Beach
31838,3.0,1,1,Friends,Volcano
31839,3.6666666666666665,3,2,Couples,Wildlife
31840,5.0,1,1,Family,Water Park
31842,5.0,1,1,Friends,Beach
31844,5.0,1,1,Family,Water Park
31845,5.0,1,1,Couples,Wildlife
31851,5.0,1,1,Couples,Landmark
31852,2.0,1,1,Couples,Waterfall
31855,4.0,1,1,Couples,Wildlife
31857,3.6666666666666665,3,1,Family,Volcano
31858,4.0,1,1,Couples,Temple
31859,4.714285714285714,7,7,Family,Beach
31861,5.0,1,1,Business,Beach
31864,5.0,1,1,Friends,Wildlife
31865,5.0,2,1,Friends,Volcano
31866,5.0,1,1,Couples,Beach
31867,4.0,1,1,Couples,Wildlife
31873,4.0,2,2,Couples,Landmark
31874,4.0,1,1,Family,Wildlife
31876,3.0,1,1,Couples,Temple
31878,4.0,1,1,Solo,Beach
31881,5.0,1,1,Family,Cultural Show
31883,5.0,4,4,Solo,Landmark
31886,4.0,1,1,Couples,Beach
31890,1.0,1,1,Couples,Volcano
31894,4.0,1,1,Family,Beach
31895,3.6666666666666665,6,4,Friends,Wildlife
31897,3.2,5,4,Couples,Wildlife
31899,5.0,3,2,Couples,Water Park
31903,5.0,1,1,Family,Wildlife
31906,5.0,1,1,Couples,Wildlife
31908,3.857142857142857,7,4,Couples,Wildlife
31910,5.0,2,2,Couples,Water Park
31911,3.0,2,2,Couples,Beach
31916,4.0,3,3,Couples,Beach
31918,4.666666666666667,6,3,Family,Temple
31923,5.0,1,1,Friends,Wildlife
31925,5.0,1,1,Couples,Beach
31928,4.0,2,2,Friends,Temple
31930,4.0,6,3,Couples,Wildlife
31931,4.8,5,1,Couples,Wildlife
31933,3.0,2,1,Family,Palace
31934,3.0,2,1,Friends,Temple
31937,4.0,1,1,Couples,Landmark
31939,4.0,3,3,Friends,Beach
31941,3.0,3,3,Couples,Landmark
31953,5.0,1,1,Family,Temple
31954,4.0,1,1,Friends,Beach
31958,4.0,1,1,Family,Beach
31965,3.0,1,1,Couples,Beach
31968,5.0,1,1,Family,Beach
31972,4.0,2,2,Family,Landmark
31973,4.0,4,4,Friends,Temple
31978,5.0,2,2,Family,Landmark
31979,4.0,2,2,Solo,Beach
31980,4.0,1,1,Couples,Temple
31982,2.0,1,1,Couples,Beach
31989,4.0,1,1,Solo,Beach
31991,4.5,4,4,Couples,Beach
31994,3.5,2,2,Family,Beach
31996,4.5,2,1,Family,Water Park
31997,4.0,1,1,Couples,Landmark
31998,5.0,1,1,Couples,Landmark
32000,4.5,2,1,Friends,Landmark
32002,5.0,1,1,Friends,Temple
32017,4.0,1,1,Friends,Temple
32018,4.0,2,1,Family,Water Park
32020,3.0,1,1,Solo,Beach
32021,5.0,1,1,Friends,Water Park
32030,4.5,2,2,Friends,National Park
32034,4.0,1,1,Solo,Wildlife
32036,4.0,2,2,Couples,Landmark
32037,1.0,1,1,Couples,Beach
32039,5.0,1,1,Family,Temple
32043,3.0,1,1,Friends,Street/Area
32050,1.0,1,1,Family,Wildlife
32051,5.0,1,1,Friends,Beach
32053,4.0,1,1,Family,Wildlife
32057,1.0,1,1,Couples,Beach
32059,5.0,1,1,Family,Water Park
32064,3.0,1,1,Couples,Wildlife
32066,3.0,1,1,Friends,Landmark
32068,5.0,1,1,Family,National Park
32070,4.0,1,1,Business,Beach
32074,3.6666666666666665,3,1,Couples,Street/Area
32076,5.0,1,1,Family,National Park
32077,4.166666666666667,6,1,Family,Street/Area
32078,3.0,4,2,Business,Volcano
32079,2.0,2,1,Family,Street/Area
32081,3.0,1,1,Family,Beach
32083,4.0,1,1,Friends,National Park
32086,5.0,1,1,Friends,Water Park
32087,5.0,1,1,Couples,Cultural Show
32090,4.5,2,2,Couples,Landmark
32095,4.0,1,1,Business,Volcano
32098,3.5,2,1,Solo,Street/Area
32100,4.0,1,1,Solo,Water Park
32101,3.0,1,1,Family,Landmark
32107,3.0,3,3,Friends,Landmark
32108,4.0,2,2,Solo,Landmark
32111,4.0,2,2,Family,Water Park
32113,5.0,1,1,Family,Water Park
32114,5.0,1,1,Family,Water Park
32116,5.0,1,1,Family,Wildlife
32119,5.0,1,1,Family,Landmark
32121,5.0,1,1,Family,Water Park
32123,4.0,1,1,Family,Wildlife
32125,4.5,2,2,Family,Beach
32128,4.0,1,1,Family,Wildlife
32129,5.0,1,1,Family,Water Park
32135,5.0,1,1,Family,Water Park
32139,5.0,1,1,Family,Wildlife
32140,4.0,3,2,Family,Wildlife
32141,1.0,1,1,Family,Beach
32143,5.0,1,1,Family,Water Park
32146,4.0,1,1,Family,Beach
32147,3.0,2,1,Couples,Temple
32150,5.0,1,1,Family,Water Park
32151,5.0,1,1,Couples,Wildlife
32154,5.0,2,2,Family,Water Park
32159,5.0,1,1,Family,Museum
32160,4.0,1,1,Couples,Wildlife
32163,2.0,1,1,Friends,Wildlife
32164,4.0,2,2,Friends,Temple
32166,3.6666666666666665,3,1,Family,Street/Area
32169,4.0,1,1,Family,Water Park
32171,4.0,1,1,Couples,Wildlife
32175,5.0,2,2,Family,Water Park
32183,5.0,1,1,Business,Temple
32191,3.6,5,1,Couples,Volcano
32195,5.0,1,1,Solo,Beach
32198,3.5,2,1,Friends,Landmark
32200,5.0,4,4,Friends,Cultural Show
32209,1.0,1,1,Friends,Wildlife
32210,4.0,2,2,Friends,Volcano
32213,5.0,1,1,Couples,Waterfall
32220,5.0,1,1,Family,Wildlife
32221,4.0,1,1,Family,Water Park
32223,5.0,1,1,Family,Water Park
32225,4.0,1,1,Couples,Landmark
32229,3.0,1,1,Couples,Waterfall
32232,5.0,1,1,Friends,Water Park
32235,1.0,1,1,Friends,Landmark
32236,4.0,1,1,Couples,Beach
32239,4.0,2,2,Family,Landmark
32240,5.0,1,1,Family,Water Park
32241,4.0,6,1,Friends,Museum
32242,5.0,1,1,Couples,Temple
32244,5.0,1,1,Family,Beach
32245,5.0,2,1,Family,Beach
32249,4.0,1,1,Couples,Beach
32251,4.0,1,1,Couples,Landmark
32259,4.5,2,2,Couples,Beach
32261,5.0,1,1,Couples,Street/Area
32262,5.0,1,1,Family,Beach
32263,3.5,2,1,Solo,Palace
32265,4.0,1,1,Couples,Wildlife
32269,3.3333333333333335,3,3,Family,Beach
32270,5.0,1,1,Couples,Wildlife
32271,5.0,1,1,Friends,Wildlife
32272,4.0,1,1,Family,Beach
32273,4.333333333333333,3,3,Family,Landmark
32274,5.0,1,1,Friends,Water Park
32275,5.0,1,1,Couples,Cultural Show
32276,5.0,1,1,Friends,Water Park
32277,4.0,1,1,Couples,Beach
32281,5.0,1,1,Family,Water Park
32284,4.0,1,1,Couples,Wildlife
32290,4.0,2,1,Couples,Water Park
32291,4.0,1,1,Couples,Temple
32295,3.25,4,2,Couples,Landmark
32296,5.0,1,1,Family,Water Park
32297,1.0,1,1,Couples,Wildlife
32298,5.0,1,1,Family,Landmark
32299,3.0,1,1,Friends,Landmark
32300,4.5,2,2,Friends,Beach
32301,4.666666666666667,3,1,Solo,Street/Area
32302,5.0,2,2,Friends,Beach
32304,5.0,2,1,Couples,Volcano
32305,5.0,2,1,Couples,Wildlife
32308,5.0,1,1,Couples,Temple
32309,4.333333333333333,3,1,Family,Street/Area
32314,4.0,1,1,Couples,Waterfall
32320,5.0,3,1,Family,Street/Area
32322,4.8,5,5,Friends,Beach
32323,4.0,1,1,Couples,Temple
32328,4.5,2,2,Couples,Beach
32331,5.0,1,1,Couples,Beach
32333,5.0,1,1,Family,Beach
32335,4.0,1,1,Family,Museum
32337,4.0,1,1,Couples,Beach
32338,5.0,1,1,Family,Wildlife
32339,5.0,1,1,Friends,Beach
32341,3.0,1,1,Couples,Water Park
32344,5.0,4,4,Family,Beach
32346,3.0,1,1,Couples,Beach
32350,5.0,1,1,Couples,Beach
32355,4.0,1,1,Couples,Landmark
32359,4.0,1,1,Family,Temple
32362,5.0,1,1,Friends,Water Park
32367,4.0,1,1,Family,Water Park
32368,5.0,1,1,Family,Beach
32370,2.0,1,1,Friends,Temple
32371,3.0,1,1,Family,Temple
32375,3.0,1,1,Couples,Wildlife
32378,3.0,1,1,Family,Wildlife
32386,4.0,1,1,Friends,National Park
32388,5.0,1,1,Couples,Temple
32391,5.0,1,1,Friends,Temple
32392,4.0,1,1,Couples,Wildlife
32393,3.0,1,1,Friends,National Park
32394,5.0,1,1,Family,Water Park
32398,2.3333333333333335,3,1,Couples,Street/Area
32406,5.0,1,1,Friends,Water Park
32407,3.6666666666666665,3,2,Couples,Landmark
32409,5.0,1,1,Friends,Cave
32413,4.0,1,1,Couples,Beach
32416,4.0,1,1,Couples,Beach
32417,4.0,1,1,Couples,Beach
32418,3.5,2,1,Friends,Landmark
32422,3.5,4,4,Family,Beach
32423,4.0,1,1,Solo,Waterfall
32424,4.0,1,1,Solo,Temple
32430,2.0,1,1,Couples,Beach
32433,4.333333333333333,6,1,Friends,Volcano
32441,3.5714285714285716,7,1,Friends,Volcano
32444,5.0,1,1,Friends,Wildlife
32446,4.0,2,2,Couples,Water Park
32447,5.0,2,1,Friends,Volcano
32454,4.0,1,1,Friends,Museum
32455,5.0,1,1,Family,Street/Area
32459,4.0,2,1,Couples,Wildlife
32460,4.666666666666667,3,3,Solo,Beach
32461,4.0,1,1,Friends,Temple
32466,2.0,1,1,Couples,Beach
32467,4.0,1,1,Family,Wildlife
32469,4.0,3,1,Friends,Palace
32470,3.0,1,1,Couples,Temple
32473,5.0,1,1,Solo,Beach
32475,2.0,1,1,Couples,Beach
32479,5.0,1,1,Family,Volcano
32480,4.0,1,1,Couples,Landmark
